Page,DESCRIPTION,REPL. COST,,,MAX ADDL.
19,"Scarf, shawl & wrap - Ladies’",20.00,EA,"$1,308.90",$736.25
19,"Scarf, shawl & wrap -",,"3,00 EA",$109.95,$41.23
19,Shit / Blouse - Ladies' - Dress,,15.00 EA,$785.34,$392.67
19,Shirt - Ladies’ - Casual,,20.00 EA,$628.27,$486.91
19,Shirt - Ladies' - Casual - Clay Thompson Jerseys,,2.00 EA,$481.68,$355.24
19,Shirt - Ladies' - Jersey,,2.00 EA,$167.54,$33.51
19,Ladieswear - tank top,,15.00 EA,$235.60,$191.42
19,Ladieswear - Ladies' tank top,,20.00 EA,$209.42,$157.06
19,Ladieswear - Ladies' polo,,"5,00 EA",$130.89,$32.72
19,Ladieswear - Ladies’ tee shirt,,10.00 EA,$366.49,$256.54
19,Ladieswear - Ladies’ tee shirt,,25.00 EA,,$710.07
19,Ladieswear - button down shirt,,10.00 EA,$523.56,$196.33
19,Note: Slight variances may be found within report sections due to rounding,,,,
19,5154K577),,,,
20,,Trade Summary,,,
20,Includes all applicable,"Tax, General Contractor","OXP, and Labor",Minimums,
20,DESCRIPTION,,LINEITEM,COST,ACV
20,,,QTY,TOTAL,
20,CLH CLOTHING & ACCESSORIES,,,,
20,Menswear - button down shirt,,5.00 EA,$261.78,$163.61
20,Menswear - Men's button down shirt,,1.00 EA,$52.36,$47.97
20,Menswear - Men's button down shirt,,1.00 EA,$0.00,$0.00
20,Shirt - Men's - Casual,,4.00 EA,$100.52,$75.39
20,Shirt - Men's - Casual,,1.00 EA,$25.13,$5.03
20,Shirt - Men's - Casual,,1.00 EA,$0.00,$0.00
20,Men's Standard Fit U-Neck Tank Top - Goodfellow & Co Teal Blue S,,10.00 EA,$115.18,$100.78
20,Shirt - Men's - Dress,,2.00 EA,$79.58,$49.74
20,Shirt - Men's - Dress,,1.00 EA,$39.79,$29.84
20,Shirt - Men's - Dress,,1.00 EA,$0.00,$0.00
20,Shirt - Men's - Dress Collar,,18.00 EA,$0.00,$0.00
20,Menswear - Men's henley,,"3,00 EA",$109.95,$82.46
20,Menswear - Men's henley,,1.00 EA,$36.65,$27.49
20,Menswear - Men's henley,,1.00 EA,$0.00,$0.00
20,Shirt - Men's - Jersey,,1.00 EA,$441.88,$331.41
20,Shirt - Men's - Jersey,,1.00 EA,$104.71,$65.44
20,Shirt - Men's - Jersey,,1.00 EA,$104.71,$91.62
20,Shirt - Men's - Jersey,,1.00 EA,$0.00,$0.00
20,shirt mens Jersey Lebron James Jersey,,1.00 EA,$441.88,$375.60
20,- Men's tank top - Standard grade,,1.00 EA,$10.47,$9.16
20,Note: Slight variances may be found within report sections due to rounding,,,,
20,5154K577),,,,
21,,,Trade Summary,,
21,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
21,DESCRIPTION,,LINEITEM,— REPL. COST,ACV
21,,,QTY,TOTAL,
21,CLH CLOTHING & ACCESSORIES,,,,
21,Menswear - Men's tank top - Standard prade,,1.00 EA,$0.00,$0.00
21,Menswear - Men's polo,,2.00 EA,$305.76,$191.10
21,Menswear - Men's polo,,5.00 EA,$261.78,$196.33
21,Menswear - Men's polo,,1.00 BA,$52.36,$45.81
21,Menswear - polo,,1.00 BA,$0.00,$0.00
21,Menswear - Men's tee shirt,,25.00 EA,$0.00,$0.00
21,Menswear - Men's tee shirt,,20.00 EA,$418.85,$235.60
21,Menswear - Men's tee shirt,,1.00 BA,$20.94,$15.70
21,Menswear - tee shirt,,1.00 EA,$0.00,$0.00
21,Dress suit / Tuxedo - Men's,,1.00 EA,$261.78,$229.06
21,Dress suit / Tuxedo - Men's,,1.00 EA,$329.84,$65.97
21,Dress suit / Tuxedo - Men's,,1.00 EA,$0.00,$0.00
21,Dress suil/ Tuxedo,,1.00 BA,$261.78,$242.15
21,Swimwear / Bathing suit / Bikini - Ladies',,30.00 EA,"$1,047.02",$916.14
21,Swimwear / Bathing suit / Bikini -,,"3,00 EA",$172.77,$151.17
21,Swimwear / Bathing suit - Men's,,1.00 EA,$0.00,$0.00
21,Swimwear / Bathing suit - Men's,,7.00 EA,$278.53,$174.08
21,Swimwear / Bathing suit - Men's,,1.00 BA,$39.79,$29.84
21,Swimwear / Bathing suit - Men's,,1.00 EA,$0.00,$0.00
21,mens swimwear,,7.00 EA,$230.30,$201.52
21,Note: Slight variances may be found within report sections,due to rounding,,,
21,,,,,
22,,,Trade Summary,,
22,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
22,DESCRIPTION,,LINEITEM,REPL. COST,ACV
22,,,QTY,TOTAL,
22,CLH CLOTHING & ACCESSORIES,,,,
22,"Columbia Sweater Weather Gloves for Ladies, 211022043348",,5.00 EA,$209.42,$130.89
22,Sweater - Men's,,1.00 EA,$47.12,$35.34
22,Sweater - Men's,,,,$23.56
22,Sweater - Men's,,1.00 EA,$0.00,$0.00
22,Sweatshirt - Ladies’,,10.00 EA,$680.63,$136.13
22,,,,836649,"873,30"
22,Sweatshirt - Men's,,,,$0.00
22,Sweatshirt - Men's,,2.00,$106.81,$80.11
22,Sweatshirt - Men's,,1.00 EA,$53.40,$40.05
22,Sweatshirt - Men's,,1.00 EA,$0.00,$0.00
22,Tie / Necktie - Men's,,2.00 EA,$125.65,$47.12
22,Tie / Necktie - Men's,,"1,00 EA",$26.18,$5.24
22,Tie / Necktie - Men's |,,1.00 EA,$0.00,$0.00
22,,|,,,
22,mens necktie,,2.00 EA,$125.65,$78.53
22,"Blu Rock Men's Stretch Cotton Boxer Briefs Underwear,",Pack of 3,12.00 EA,$226.18,$75.39
22,Underwear / Boxers - Men's,,15.00 EA,$0.00,$0.00
22,Underwear / Boxers - Men's,,1.00 EA,$21.99,$14.66
22,Underwear / Boxers - Men's,,1.00 EA,$0.00,$0.00
22,underwear mens,,15.00 EA,$230.26,$191.88
22,Thermals - Men's,,1.00 EA,$34.55,$6.9]
22,Note: Slight variances may be found within report sections,due to rounding,,,
22,5154K577),,,,
23,,,Trade Summary,,
23,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
23,DESCRIPTION,,LINEITEM,REPL. COST,ACV
23,,,QTY,TOTAL,
23,CLH CLOTHING & ACCESSORIES,,|,,
23,Thermals - Men's,,1.00 EA,$0.00,$0.00
23,Intimates - Bra -,,20.00 EA,$418.85,$139.61
23,Intimates - Bra - Ladies’,,10.00 EA,$418.85,$139.61
23,Intimates - Camisole / Cami / Tank - Ladies’,,3.00 EA,$151.82,$50.61
23,Intimates - Enhancers / Shapers - Ladies',,"8,00 EA",$217.72,$43.54
23,Intimates - Lingerie / Teddy - Ladies,,EA,$361.26,$72.25
23,Intimates - Bnefs / Panties - Ladies’,,70.00 EA,$366.49,$122.17
23,Intimates - Briefs / Panties - Ladies,,EA,$157.07,$104.71
23,- Slip - Ladies,,,,$38.40
23,Vest - Men's,,1.00 EA,$62.83,$12.57
23,Vest - Men's,,"1,00 EA",$0.00,$0.00
23,TOTAL CLOTHING & ACCESSORIES,,,"$55,608.92","$28,801.18"
23,CMP COMPUTERS & RELATED GOODS,,,,
23,Ethemet Cable - 6 ft,,20.00 EA,$523.56,$492.15
23,bag/case- computer /laptop,,"1,00 EA",$47.12,$9.42
23,Camera - Web,,1.00 EA,$40.84,$35.94
23,Computer Desktop Legion Lenovo,,1.00 EA,$0.00,$0.00
23,Lenovo Desktop Computer All In One,,1.00 EA,$0.00,$0.00
23,Dell Alienware Desktop Hand Ripper Thread,,1.00 EA,$0.00,$0.00
23,Home Made Computer Build,,1.00 EA,$0.00,$0.00
23,Note: Slight variances may be found within report sections due,to rounding,,,
23,5154K577],,,,
24,,,Trade Summary,,
24,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
24,DESCRIPTION,,LINEITEM,REPL. COST,ACV
24,,,QTY,TOTAL,
24,CMP COMPUTERS & RELATED GOODS,,,,
24,Lenovo Legion Desktop Computer,,1.00 EA,$0.00,$0.00
24,Home / Desktop computer Dell,,1.00 EA,$759.16,$151.83
24,Desk pad/Mouse pad Combo,,1.00 EA,$52.30,$41.84
24,Mouse Pad,,1.00 EA,$83.77,$78.74
24,Desktop speaker - Computer - High grade,,1.00 EA,$83.77,$58.64
24,Desktop speaker - Computer with base soundbar,,1.00 EA,$77.49,$54.24
24,DVD drive - Computer - High grade,,1.00 EA,$157.07,$52.37
24,USB Scan Disks,,7.00 EA,$513.09,$205.24
24,Headset,,2.00 EA,$79.58,$74.81
24,Headsets,,3.00 EA,$94.24,$75.39
24,Ink & Toner Cartridge,,2.00 EA,$71.20,$66.93
24,Ink & Toner Cartridge - Premium grade,,1.00 EA,$146.60,$137.80
24,Computer Keyboards,,4.00 EA,$837.70,$586.39
24,Keyboard & mouse combo,,2.00 EA,$83.76,$53.61
24,Study 1 Keyboard & mouse combo,,1.00 EA,$209.42,$184.29
24,Acer Desk top computer,,1.00 EA,$740.31,$148.06
24,Apple Mac Book 13.3 in Laptop,,1.00 EA,$151.83,$30.37
24,Computer Mac Book Pro,,1.00 EA,$0.00,$0.00
24,Laptop/Notebook computer - 15 inch,,1.00 EA,$0.00,$0.00
24,Laptop/Notebook computer - Less than 15 inch,,"1,00 EA",$0.00,$0.00
24,Note: Slight variances may be found within report sections due,to rounding,,,
24,5154K577],,,,
25,,,Trade Summary,,
25,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
25,DESCRIPTION,,LINEITEM,REPL. COST,ACV
25,,,QTY,TOTAL,
25,CMP COMPUTERS & RELATED GOODS,,,,
25,Laptop/Notebook computer - Less than 15 inch,,1.00 EA,$0.00,$0.00
25,Laptop/Notebook computer - Less than 15 inch,,1.00 EA,$0.00,$0.00
25,Laptop/Notebook computer - Less than 15 inch,,1.00 BA,$0.00,$0.00
25,Laptop/Notebook computer - Less than 15 inch,,1.00 EA,$302.62,$221.93
25,Samsung Tablet,,1.00 EA,$740.31,$148.06
25,Laptop/Notebook computer - Apple Desk Top,,1.00 EA,$0.00,$0.00
25,Acer Nitro Gaming Laptop,,1.00 EA,$0.00,$0.00
25,Laptop/Notebook computer - 15 inch and above,,2.00 BA,"$1,675.39",$335.08
25,Laptop/Notebook computer - 15 inch and above,,2.00 EA,$0.00,$0.00
25,Laptop/Notebook computer - 15 inch and above,,1.00 EA,$0.00,$0.00
25,LCD monitor - 16-22 inch - High grade,,1.00 EA,$157.07,$52.37
25,LCD monitor - 25 inch and above ASUS TUF Gaming HDR,240 HZ,1.00 EA,$313.09,$104.39
25,TV Computer Monitor |,|,1.00 EA,$103.66,$20.73
25,Laptop/Notebook hard drive,,1.00 EA,$78.53,$15.71
25,USB Wi-Fi Adapter,,1.00 EA,$14.66,$14.44
25,Laptop Cooling Pad,,"1,00 EA",$52.36,$50.79
25,Notebook cooling pad,,1.00 EA,$31.41,$28.27
25,Mouse,,"3,00 EA",$94.24,$65.97
25,wo RTX 3080 LHR Graphic Cards,,1.00 EA,$0.00,$0.00
25,Mining Rig BTC,,1.00 EA,$0.00,$0.00
25,Note: Slight variances may be found within report sections due,to rounding,,,
25,§154K577),,,,
26,,,Trade Summary,,
26,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
26,DESCRIPTION,,,— REPL. COST,ACV
26,,,QTY,TOTAL,
26,CMP COMPUTERS & RELATED GOODS,,,,
26,Network Router Net Gear,,1.00 EA,$104.71,$73.30
26,Network router Night Hawk Tri Bond,,1.00 EA,$732.98,$586.38
26,Inkjet / Deskjet / Officejet printer,,1.00 EA,$240.84,$192.67
26,LaserJet printer Cannon Wireless,,1.00 EA,$101.57,$95.48
26,LaserJet printer Dell,,1.00 EA,$480.63,$278.77
26,Printer Ink Black,,1.00 EA,$30.37,$27.33
26,Printer Ink Color,,1.00 EA,$30.37,$27.33
26,Color scanner,,1.00 EA,$130.89,$91.62
26,Computer software - High grade,,1200,"EA $1,507.85",$301.57
26,iPad - 256GB,,2.00 EA,"$1,254.44",$669.10
26,iPad - 256GB,,1.00 EA,$784.29,$156.86
26,iPad - 256GB,,2.00 EA,$0.00,$0.00
26,iPad - 256GB,,1.00 EA,$0.00,$0.00
26,iPad Air - 256GB,,1.00 EA,$491.10,$98.22
26,iPad Mini - 64GB,,1.00 EA,$392.67,$78.53
26,TOTAL COMPUTERS & RELATED GOODS,,,"$14,598.86","$6,272.96"
26,DOC DOCUMENTS & VALUABLE PAPERS,,,,
26,Diploma,,"1,00 EA",$251.31,$251.31
26,Divorse Decree,,1.00 EA,$0.00,$0.00
26,Bank Statements,,1.00 EA,$0.00,$0.00
26,Note: Slight variances may be found within report sections due,to rounding,,,
26,5154K577),,,,
27,,,,Trade Summary,
27,,,Includes all applicable,"Tax, General Contractor","O&P, and Labor"
27,DESCRIPTION,,,,LINEITEM
27,,,,,QTY
27,DOC DOCUMENTS & VALUABLE,PAPERS,,,
27,Birth Certificate,,,,1.00 EA
27,Birth Certificate,,,,1.00 EA
27,Diploma,,,,1.00 EA
27,Divorce Decree,,,,1.00 EA
27,Drivers License,,,,1.00 EA
27,Marriage License,,,,"1,00 EA"
27,Passport,,,,1.00 EA
27,Social Security Card,,,,1.00 EA
27,Tax Retum Church Documents,,,,1.00 EA
27,Will (free up to $50.00),,,,1.00 EA
27,TOTAL DOCUMENTS & VALUABLE,PAPERS,,,
27,ELC ELECTRONICS,,,,
27,HDMI cable,,,,"3,00 BA"
27,HDMI cable - Amazon,,,,2.00 EA
27,HDMI cable | in 4 Combo,,,,1.00 EA
27,CD player Sanyo,,,,"1,00 EA"
27,Alarm clock / Clock radio,,,,"1,00 EA"
27,Alarm clock / Clock radio,,,,"2,00 EA"
27,Alarm clock / Clock radio,,,,1.00 EA
27,Alarm clock / Clock radio,,,,1.00 EA
27,Note: Slight may be found within,report sections due,to rounding,,
28,,,,Trade Summary,
28,,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums
28,DESCRIPTION,,,LINEITEM,"REPL, COST"
28,,,,QTY,TOTAL
28,ELC ELECTRONICS,,,,
28,Cell phone charger,,,7.00 EA,$161.25
28,Cell phone charger,,,1.00 EA,$0.00
28,Cell phone charger,,,1.00 EA,$23.04
28,Cell phone charger,,,2.00 EA,$0.00
28,Cell phone charger,,,"5,00 EA",$256.49
28,Cell phone charger,,,"1,00 EA",$0.00
28,Cell phone charger - AT&T,,,2.00 EA,$62.83
28,Cell phone,,,1.00 EA,$290.05
28,Cell phone,,,,
28,Digital media streaming device,,,2.00 EA,$157.06
28,Digital media streaming device,,,2.00 EA,$0.00
28,Donjoy Iceman,,,1.00 EA,$353.93
28,Blu-ray player,,,"1,00 EA",$92.14
28,Blu-ray player,,,2.00 EA,$261.78
28,DVD Player - Amazon,,,1.00 EA,$36.65
28,DVD Player Mini,,,1.00 EA,$20.94
28,DVD Player Sony,,,"1,00 EA",$35.60
28,,,|,,
28,DVD player,,,1.00 BA,$36.65
28,DVD player,,,"§,00 EA",$240.85
28,DVD player,,,"1,00 EA",$0.00
28,Note: Slight variances may be found,within report sections,due to rounding,,
28,,,,,
29,Trade Summary,,,,
29,"Includes all applicable Tax, General Contractor O&P,",and Labor Minimums,,,
29,DESCRIPTION LINEITEM,REPL. COST,ACV,NON-REC.,MAX
29,QTY,TOTAL,,"DEPREC,",AMT
29,ELC ELECTRONICS,,,,
29,DVD player 1.00 EA,$26.18,$23.56,$0.00,
29,"VHS / VCR & DVD recorder 1,00 EA",$0.00,$0.00,$0.00,
29,"Apple Watch 1,00 EA",$334.03,$300.63,$0.00,
29,CAMERA EQUIPMENT 1.00 EA,$0.00,$0.00,$0.00,
29,Study | Sumo Satellite 1.00 EA,$25.13,$12.56,$0.00,
29,Headphones 2.00 EA,$54.45,$43.56,$0.00,
29,Headphones 1.00 EA,$0.00,$0.00,$0.00,
29,Headphones - Airpod set 1.00 EA,$356.00,$249.20,$0.00,
29,"Headphones - Beats 1,00 EA",$209.37,$177.97,$0.00,
29,"Headphones Bluetooth 3,00 EA",$81.68,$71.88,$0.00,
29,"Apple Air Pods 1,00 EA",$125.65,$110.57,$0.00,
29,2 - Headphones EA,$0.00,$0.00,$0.00,
29,Cordless phone 2.00 EA,$157.06,$54.97,$0.00,
29,Cordless phone 1.00 EA,$0.00,$0.00,$0.00,
29,Cordless phone - Wallmart 1.00 EA,$130.89,$52.36,$0.00,
29,"Apple MacBook Air MIVM2LL/A 11.6-Inch Laptop (1.6 GHz Intel Core i5, 2.00 EA",$0.00,$0.00,$0.00,
29,"128 GB Hard Drive, Integrated Intel HD Graphics 6000, Mac OS X 10.10",,,,
29,Yosemite) (Renewed),,,,
29,"SAMSUNG PRO Plus Full Size 256GB SDXC Memory Card, Up to 180 1.00 EA",$23.03,$4.61,$0.00,
29,"Full HD & 4K UHD, C10, U3, ¥30 for DSLR, Mirrorless Cameras,",,,,
29,"PCs, MB-SD256S/AM, 2023",,,,
29,Note: Slight variances may be found within report sections due to rounding,,,,
30,,Trade Summary,,,
30,Includes,"all applicable Tax, General Contractor O&P,",and Labor Minimums,,
30,DESCRIPTION,LINEITEM,— REPL. COST,ACV,
30,,,TOTAL,,DEPREC. AMT
30,ELC ELECTRONICS,,,,
30,Amazon Basics Rectangular 6-Outlet Surge Protector Power,"Strip, 6-Foot Long BA",$10.58,$8.46,$0.00
30,"Cord, 790 Joule - White",,,,
30,Surge protector,3.00 EA,$75.39,$37.69,$0.00
30,Surge protector,16.00 EA,$502.61,$339.26,$0.00
30,Surge protector,1.00 BA,. $0.00,$0.00,$0.00
30,Surge protector,6.00 EA,$188.48,$141.36,$0.00
30,Surge protector - Office Mart,"3,00 EA",$125.65,$62.82,$0.00
30,Surge protector,"3,00 BA",$113.09,$67.85,$0.00
30,Speaker - Floor / Tower,1.00 EA,$480.63,$240.31,$0.00
30,Speaker - Floor / Tower Equalizer,"1,00 EA",$0.00,$0.00,$0.00
30,Speaker package,1.00 EA,$272.25,$136.12,$0.00
30,Speaker package,1.00 EA,$0.00,$0.00,$0.00
30,Speaker package,1.00 EA,$0.00,$0.00,$0.00
30,Stereo system,2.00 EA,$251.30,$62.82,$0.00
30,Stereo system,1.00 EA,$0.00,$0.00,$0.00
30,TV -LCD/LED-LCD 30-39 in.,1.00 EA,$198.95,$139.26,$0.00
30,TV -LCD/LED-LCD 30-39 in.,1.00 EA,$0.00,$0.00,$0.00
30,TV -LCD/LED-LCD 30-39 in.,1.00 EA,$366.49,$256.54,$0.00
30,TV -LCD/LED-LCD 30-39 in.,1.00 EA,$731.94,$585.55,$0.00
30,TV -LCD/LED-LCD 30-39 in. Vizio,1.00 EA,$198.95,$79.58,$0.00
30,Note: Slight variances may be found within report sections due,to rounding,,,
30,,,,,
31,,,Trade Summary,,
31,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
31,DESCRIPTION,,LINEITEM,REPL. COST,ACV
31,,,QTY,TOTAL,
31,ELC — ELECTRONICS,,,,
31,TV - LCD/LED-LCD 32 inch Smart TV,,1.00 EA,$240.84,$120.42
31,"TV - LCD/LED-LCD 40-49 in,",,1.00 EA,$261.78,$209.42
31,"TV - LCD/LED-LCD 40-49 in,",,2.00 EA,$701.58,$245.55
31,TV - LCD/LED-LCD 40-49 in.,,1.00 EA,$0.00,$0.00
31,TV -LCD/LED-LCD 40-49 in. - LG,,1.00 EA,$366.49,$300.52
31,TV - LED-LCD 40-49 in. Hisense,,1.00 EA,$350.79,$280.63
31,"TV - LCD / LED-LCD 40-49 in, 42 In. Roku Smart TV",,"1,00 BA",$154.97,$77.48
31,"TV - LCD/LED-LCD 55-59 in,",,"1,00 EA",$366.49,$256.54
31,TV - LCD/LED-LCD 55-59 in.,,,,$138.01
31,"TV - LCD/ LED-LCD 55-59 in,",,1.00 EA,$785.34,$235.60
31,TV - LCD/LED-LCD 60-69 in.,,"1,00 EA","$1,000.00",$600.00
31,TV - LCD/LED-LCD 70-79 in.,,1.00 EA,"$1,441.88","$1,297.69"
31,Speaker Tower w/ Equalizer,,"1,00 EA",$0.00,$0.00
31,TOTAL ELECTRONICS,,,"$13,828.21","$8,732.23"
31,FRN FURNITURE-HOME & OFFICE,,,,
31,Armoire,,1.00 EA,$0.00,$0.00
31,Armoire Vintage,,1.00 EA,$680.63,$136.13
31,Audio rack / cabinet,,1.00 EA,$193.72,$135.60
31,Bakers rack,,"1,00 EA",$0.00,$0.00
31,Bakers rack,,"5,00 EA","$1,047.12",$973.82
31,Note: Slight variances may be found within report sections,due to rounding,,,
31,,,,,
32,,,Trade Summary,,
32,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
32,DESCRIPTION,,LINEITEM,REPL. COST,ACV
32,,,QTY,TOTAL,
32,HOME & OFFICE,,,,
32,Bakers rack,,1.00 EA,$0.00,$0.00
32,Cabinet bar,,1.00 EA,$0.00,$0.00
32,Complete bed - King,,1.00 EA,,$0.00
32,Complete bed - Queen,,1.00 EA,$0.00,$0.00
32,Complete bed - Queen -,,1.00 EA,"$9,003.14","$6,302.20"
32,Day bed Queen size / Bedmart,,,,$744.50
32,adjustable bed frame,,1.00 EA,$0.00,$0.00
32,,|,,,
32,"Bedroom set - Bed, dresser -3-5 pc.",,1.00 EA,$0.00,$0.00
32,"Bedroom set - Bed, dresser - 3-5 pe,",,"1,00 EA",$0.00,$0.00
32,"Bedroom set - Bed, dresser - 3-5 pe.",,1.00 EA,"$1,439.79",$935.86
32,Buffet / Server / Bar,,"1,00 EA",$0.00,$0.00
32,Bookcase / Bookshelf,,1.00 EA,$78.53,$70.68
32,Bookcase / Bookshelf,,"2,00 EA",$188.48,$160.21
32,Bookcase / Bookshelf,,6.00 EA,$998.95,$674.29
32,Bookcase / Bookshelf,,1.00 EA,$0.00,$0.00
32,Bookcase / Bookshelf,,1.00 EA,$166.49,$158.17
32,Bookcase / Bookshelf - BJ Furniture,,"1,00 EA",$366.49,$73.30
32,Bookcase / Bookshelf Target,,2.00 EA,$188.48,$164.92
32,,|,,,
32,Shelving unit - Target,,1.00 EA,$68.06,$51.04
32,Bench,,"1,00 EA",$209.42,$41.88
32,Note: Slight variances may be found within report sections,due to rounding,,,
32,5154K577),,,,
33,we,,,,
33,,,Trade Summary,,
33,,Includes all applicable,"Tax, General Contractor","O&P, and Labor",Minimums
33,DESCRIPTION,,,LINEITEM,COST
33,,,,QTY,TOTAL
33,FRN FURNITURE - HOME & OFFICE,,,,
33,Bench,,,1.00 EA,$287.96
33,Bench,,,EA,$0.00
33,Bench Couch,,,"1,00 EA",$628.27
33,Mattress / Boxspring set - Cal king,,,"1,00 EA",$0.00
33,Mattress / Boxspring set - Full,,,1.00 BA,
33,Mattress / Boxspring set - King,,,1.00 EA,$0.00
33,Mattress / Boxspring set - King,,,"1,00 EA",$0.00
33,Mattress / Boxspring set - King,,,1.00 EA,$0.00
33,Mattress / Boxspring set - Queen,,,"1,00 EA",$930.89
33,Mattress / Boxspring set - Queen,,,1.00 EA,$0.00
33,Mattress / Boxspring set - Queen,,,"1,00 EA",$0.00
33,Mattress / Boxspring set - Queen,,,1.00 EA,$837.70
33,Floor cabinet,,,"3,00 EA",$157.07
33,floor cabinet,,,1.00 EA,$244.99
33,Bathroom space saver,,,1.00 EA,$20.93
33,Storage / Linen tower,,,2.00 EA,$565.44
33,Bathroom spacesaver,,,"3,00 EA",$392.67
33,Vanity table,,,"1,00 EA",$0.00
33,Box spring - California king,,,1.00 EA,$0.00
33,Bookcase / Bookshelf 6 Shelf,,,"2,00 EA",$83.75
33,Note: Slight variances may be found within report sections,due to rounding,,,
33,5154K577J,,,,
34,,,Trade Summary,,
34,,Includes all applicable,"Tax, General Contractor O&P,",and Labor Minimums,
34,DESCRIPTION,,,REPL. COST,ACV
34,,,QTY,TOTAL,
34,FRN — FURNITURE- HOME & OFFICE,,,,
34,DVDICD Storage tower,,4.00 EA,$460.73,$92.15
34,Chair,,2.00 EA,$691.10,$387.01
34,Chair,,,,$0.00
34,Chair - Office,,1.00 EA,$345.55,$172.77
34,Chair - computer gaming chair,,"1,00 EA",$157.07,$109.95
34,Chaise,,"1,00 EA",$653.40,$287.50
34,,,,,
34,Chaise,,1.00 EA,$0.00,$0.00
34,Chair - Computer / Task,,2.00 EA,$230.35,$138.21
34,Chair - Computer / Task,,"3,00 EA",$565.44,$290.26
34,Chair - Computer / Task,,"1,00 EA",$0.00,$0.00
34,Chair - Computer / Task,,1.00 EA,$52.36,$47.12
34,Chair - Computer / Task,,"1,00 EA",$78.53,$39.26
34,Chair - Computer / Task |,,"1,00 EA",$62.83,$50.26
34,Chair - Computer / Task Office Max |,,"1,00 EA",$78.53,$54.97
34,Chair / ottoman set,,1.00 EA,$471.20,$94.24
34,Chair - Recliner - Microfiber Rocker Recliner,,"1,00 EA",$0.00,$0.00
34,Chair - Massage,,1.00 EA,$523.56,$209.42
34,Chest,,"1,00 EA",$0.00,$0.00
34,Credenza,,"1,00 EA",$0.00,$0.00
34,Note: Slight variances may be found within report sections due,to rounding,,,
34,5154K577],,,,
35,,Trade Summary,,,
35,Includes,"all applicable Tax, General Contractor","O&P, and Labor",Minimums,
35,DESCRIPTION,,,COST,
35,,,QTY,TOTAL,
35,& OFFICE,,,,
35,Curio,,1.00 EA,$0.00,$0.00
35,Desk,,2.00 EA,$418.84,$245.02
35,Desk,,1.00 EA,$235.60,$221.46
35,Desk,,1.00 EA,$0.00,$0.00
35,Desk,,1.00 EA,$52.36,$49.74
35,Desk,,1.00 EA,$209.42,$157.06
35,Desk Office Max,,1.00 EA,$78.53,$66.75
35,Desk Ross,,BA,$68.06,«$57.85
35,Desk -,,,,$35.55
35,3 Drawer Dresser,,1.00 EA,$411.5],$267.48
35,Dresser / Chest of drawers,,3.00 EA,"$1,130.89",$753.93
35,Dresser / Chest of drawers,,1.00 EA,$0.00,$0.00
35,Dresser / Chest of drawers,,"1,00 EA",$376.96,$358.11
35,Dresser / Chest of drawers,,"1,00 EA",$890.05,$801.04
35,Dresser / Chest of drawers Amazon,,"1,00 EA",$125.65,$113.08
35,chest of drawers,,1.00 EA,$235.60,$141.36
35,Dresser / Chest of drawers - High grade,,"1,00 EA",$471.20,$306.28
35,Dresser / Chest of drawers -5 drawer,,1.00 EA,"$2,198.94","$1,429.31"
35,Dresser / Chest of drawers — 4 Drawer,,1.00 EA,$41.78,$40.52
35,"Sauder Palladia Corner Entertainment Credenza, for TVs up","to 60"", Split Oak",1.00 EA,$387.42,$77.49
35,Note: Slight variances may be found within report sections due to,rounding,,,
35,5154K577),,,,
36,Trade Summary,,,,
36,"Includes all applicable Tax, General Contractor O&P,",and Labor Minimums,,,
36,DESCRIPTION LINEITEM,REPL. COST,,,MAX ADDL.
36,QTY,TOTAL,,DEPREC. AMT,AVAIL.
36,FURNITURE- HOME & OFFICE,,,,
36,Finish,,,,
36,Entertainment center - High grade 1.00 EA,$0.00,$0.00,$0.00,$0.00
36,"Entertainment center - Walmart 1,00 EA",$187.43,$121.83,$0.00,$65.60
36,antique L00EA-,,,$0.00,
36,wood dresser 1.00 EA,$261.78,$104.71,$0.00,$157.07
36,Futon sofa 1.00 EA,$449.21,$359.37,$0.00,$89.84
36,Headboard / Footboard,,$245.09,$0.00,$15.64
36,"Headboard / Footboard | 1,00 EA",$0.00,$0.00,$0.00,$0.00
36,Headboard / Footboard 1.00 EA,$197.91,$188.01,$0.00,$9.90
36,Headboard / Footboard - High grade 1.00 EA,$586.39,$381.15,$0.00,$205.24
36,"Hutch - China & kitchen | 1,00 EA",$0.00,$0.00,$0.00,$0.00
36,Hutch - China & kitchen 1.00 EA,$0.00,$0.00,$0.00,$0.00
36,"HITHOS Industrial 5-Tier Kitchen Bakers Rack with Hutch, Microwave Oven 2.00 EA",$188.46,$169.61,$0.00,$18.85
36,"Stand with Shelves, Coffee Bar for Living Room, Utility Storage Shelf for",,,,
36,"Home Office, Rustic Brown",,,,
